MSE_RRgenDemoData,MSE,0.057392,0.053125,0.063015,0.063699,0.058693,0.054882,0.047115,0.041840,0.034277,0.024863,0.003003,0.009569
MSE_RRgenDemoData,MSE,0.057392,0.053125,0.063015,0.063699,0.058693,0.054882,0.047115,0.041840,0.034277,0.024863,0.003003,0.009569
