  1.2375596e+000  1.0906745e+000 -1.4679103e-001 -1.1636296e+000  6.9163840e-001  4.7252599e-001 -1.8924682e+000  1.9954210e-001  1.7015633e+000  1.2944366e+000  6.9075462e-001  4.3764335e-001
 -2.9555032e-001  8.9877559e-001  1.1943264e+000 -3.0149228e-001 -7.4489910e-001  1.0465287e+000 -8.9432864e-001 -1.8934077e+000 -1.7682976e+000 -5.9154676e-001  3.3900128e-001  4.9158891e-001
  4.4467309e-001  1.9619921e-001 -2.4848945e-001 -3.2006773e-001  3.4636780e-001 -2.5849224e-002 -1.2990456e+000 -1.8469474e+000 -2.1963217e+000 -1.5121213e+000 -6.2997546e-001 -1.5817971e-001
