patID,t_win,ac,dc,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,NNmean,NNmedian,NNmode,NNvar,NNskew,NNkurt,SDNN,NNiqr,RMSSD,pnn50,beatsdetected,corrected_beats
Annotated,0,-9.875,11.1186441,0.0070066682,0.00535637246,0.00216635951,0.000594777962,3.64,0.0151241781,5,0.93689769,0.976,1.016,0.0123842511,-0.600403147,1.98781145,0.11128455,0.2,0.0322572442,1,303,0
Annotated,30,-10.62,10.5470085,0.00369934946,0.00449638771,0.00235802114,0.00058084517,4.06,0.0111346035,5,0.9536,0.984,1.016,0.00943385263,-0.837266635,2.59737913,0.0971280219,0.136,0.0320328778,1,305,0
Annotated,60,-11.5769231,10.892562,0.00110601633,0.00364645377,0.00115169352,0.000316667378,3.64,0.006220831,5,0.972649351,0.992,1.016,0.00562052811,-0.866210976,2.9786166,0.0749701815,0.096,0.0322563026,1,308,0
Annotated,90,-10.5904762,10.5641026,0.000456233837,0.00243437126,0.00114926215,0.000388718337,2.96,0.00442858558,5,0.982531148,0.992,1.016,0.00410141432,-0.964986425,3.79442798,0.0640422854,0.08,0.0330995309,1,305,0
Annotated,120,-10.9622642,10.5964912,0.000746926748,0.00136025914,0.000821762962,0.000291075267,2.82,0.00322002412,5,0.987379538,0.992,1.016,0.00302112369,-0.648543339,3.56801993,0.0549647495,0.08,0.0312732033,1,303,0
Annotated,150,-11.2293578,10.8141593,0.00100166303,0.00130653141,0.000781944859,0.00028731426,2.72,0.00337745356,5,0.976599349,0.976,1.016,0.00313124745,-0.499690156,2.90152475,0.0559575504,0.088,0.0294081043,1,307,0
Annotated,180,-10.7142857,10.4869565,0.00166983975,0.00180518323,0.0011139294,0.00025046799,4.45,0.00483942037,5,0.957299363,0.96,0.96,0.00431483022,-0.510882742,2.83463196,0.0656873673,0.088,0.0288762923,1,314,0
Annotated,210,-10.4067797,9.24137931,0.00209530439,0.00196786766,0.00105053064,0.000250418886,4.2,0.00536412158,5,0.940037618,0.944,0.936,0.0047061621,-0.391485471,2.74614656,0.068601473,0.094,0.0290252547,1,319,0
Annotated,240,-11.2521739,10.3193277,0.00183814416,0.00182861962,0.000973314537,0.000247857329,3.93,0.00488793564,5,0.93565109,0.936,0.984,0.00429667788,-0.351079148,2.88254728,0.0655490494,0.088,0.0280214204,1,321,0
Annotated,270,-10.9830508,11.0578512,0.000868660096,0.00190028566,0.000920672219,0.00021915749,4.2,0.00390877546,5,0.929486068,0.936,0.96,0.0034680953,-0.615543006,3.17389859,0.0588905366,0.072,0.0272535826,1,323,0
Annotated,300,-10.4915254,9.30578512,0.000475238558,0.0019351752,0.00115089024,0.000220800708,5.21,0.00378210471,5,0.918434251,0.928,0.944,0.00332554091,-0.64121757,3.01363976,0.0576675031,0.08,0.0273024415,1,327,0
Annotated,330,-11.6166667,10.496,0.000486468724,0.00244039739,0.00133009855,0.000215430822,6.17,0.00447239548,5,0.907577039,0.92,0.944,0.00389271753,-0.42780936,2.44054947,0.0623916463,0.088,0.0269284124,1,331,0
Annotated,360,-11.1666667,11.1612903,0.000353068545,0.00260399246,0.00127221169,0.000198439256,6.41,0.00442771195,5,0.896549254,0.904,0.928,0.0038475537,-0.317396716,2.27063007,0.0620286523,0.096,0.0265474381,1,335,0
Annotated,390,-11.3114754,10.4677419,0.000181785205,0.00262274636,0.00134956255,0.000183677993,7.35,0.0043377721,5,0.891309524,0.896,0.944,0.00381888898,-0.180080781,2.19397791,0.06179716,0.096,0.0261339831,1,336,0
Annotated,420,-12.7933884,12,0.000105673816,0.00248466121,0.00176076132,0.000185167503,9.51,0.00453626385,5,0.883670588,0.888,0.904,0.00395297671,-0.203134339,2.34769714,0.0628727025,0.104,0.0266890761,1,340,0
Annotated,450,-13.6129032,12.5413534,0.00133611469,0.00488476537,0.00168548862,0.000163537904,10.31,0.00806990659,5,0.862022989,0.868,0.832,0.00651485826,-0.409933279,2.57662447,0.0807146719,0.12,0.0267027614,1,348,0
Annotated,480,-12.7086614,11.5625,0.00181357374,0.00472928086,0.00185649139,0.000184142233,10.08,0.00858348823,5,0.858200573,0.864,0.864,0.00689831598,-0.332413962,2.35993729,0.0830561014,0.128,0.0269593137,1,349,0
Annotated,510,-12.88,11.8,0.00163025964,0.00500009662,0.00194706107,0.000163808366,11.89,0.00874122569,5,0.860744986,0.864,0.944,0.00705659283,-0.339392478,2.34343324,0.0840035287,0.122,0.0267401287,1,349,0
Annotated,540,-13.8412698,14.1550388,0.000959131148,0.00486748002,0.00195681433,0.000168374585,11.62,0.00795180008,5,0.853584046,0.856,0.832,0.00650349506,-0.233232202,2.46711765,0.08064425,0.112,0.0262105758,1,351,0
Annotated,570,-13.1317829,13.7209302,0.000264363107,0.00453833353,0.00200727849,0.000180440273,11.12,0.0069904154,5,0.844912676,0.848,0.832,0.0057545997,-0.197847879,2.60434471,0.0758590779,0.104,0.0272324167,1,355,0
Annotated,600,-13.44,14.1679389,0.000297057816,0.00452545858,0.00187736478,0.000176297811,10.65,0.00687617898,5,0.845588732,0.848,0.832,0.00563177388,-0.252019967,2.67868667,0.0750451456,0.096,0.0261417259,1,355,0
Annotated,630,-13.9032258,14.1875,0.000491057747,0.00442068509,0.00169402855,0.000178191305,9.51,0.00678396269,5,0.849903683,0.864,0.888,0.00547454751,-0.47388129,2.81568562,0.0739901853,0.09,0.0261360079,1,353,0
Annotated,660,-12.8387097,13.4193548,0.000599135029,0.00433391499,0.00169254976,0.000171770128,9.85,0.00679736991,5,0.851181818,0.864,0.888,0.00544789847,-0.532731715,2.86671724,0.0738098806,0.092,0.0257482885,1,352,0
Annotated,690,-11.4330709,12.7107438,0.000656940587,0.00410467244,0.00148999842,0.000176612388,8.44,0.00642822383,5,0.842621849,0.856,0.888,0.00514312907,-0.460002852,2.64746455,0.0717156125,0.096,0.0243716542,1,357,0
Annotated,720,-11.4049587,12.3875969,0.000996064213,0.00332682052,0.00118015322,0.000160084361,7.37,0.00566312231,5,0.839641457,0.848,0.848,0.00449748906,-0.510201244,3.0107537,0.0670633213,0.08,0.0235233568,1,357,0
Annotated,750,-10.272,10.5785124,0.000161492953,0.00181101963,0.000913950344,0.000145535021,6.28,0.00303199795,5,0.854113636,0.856,0.848,0.00258359959,-0.0982778117,3.14192154,0.0508291214,0.064,0.0230584541,1,352,0
Annotated,780,-9.24590164,9.44827586,0.000165048088,0.00134201199,0.000774621633,0.000158832865,4.88,0.00244051458,5,0.858413793,0.856,0.848,0.002126445,0.1120744,3.34686971,0.0461133928,0.056,0.0233573912,1,348,0
Annotated,810,-8.87603306,9.09401709,0.000105360609,0.00121624685,0.000658777435,0.00016623938,3.96,0.00214662427,5,0.855266476,0.856,0.84,0.00184994315,-0.157669981,3.27180639,0.0430109655,0.048,0.0227328311,1,349,0
Annotated,840,-7.87931034,7.26666667,0.000123050035,0.00119773469,0.00064606495,0.000141547073,4.56,0.00210839675,5,0.857425287,0.856,0.848,0.00182057942,-0.25728509,3.39002287,0.0426682483,0.056,0.0225130126,1,348,0
Annotated,870,-6.80672269,6.49586777,0.000156169714,0.00103382428,0.000324386837,0.000117769531,2.75,0.00163215037,5,0.858804598,0.864,0.88,0.00140933347,-0.558439493,3.53456848,0.0375410904,0.04,0.0200426059,1,348,0
Annotated,900,-7.34453782,6.5785124,0.000157019996,0.00100415553,0.000281096644,0.000100246509,2.8,0.00154251867,5,0.857609195,0.864,0.88,0.00132277479,-0.639487623,3.67371582,0.0363699709,0.04,0.0187149095,1,348,0
Annotated,930,-6.85964912,6.52459016,0.000365363203,0.000905713307,0.000401323548,9.9197011e-05,4.05,0.00177159707,5,0.858743516,0.856,0.88,0.00150348027,-0.36791317,3.46562945,0.0387747375,0.04,0.0183681051,1,347,0
Annotated,960,-7.37391304,6.90322581,0.000668561817,0.000719924702,0.000394961011,9.09848798e-05,4.34,0.00187443241,5,0.863052023,0.864,0.88,0.001554577,-0.383962544,3.43606218,0.0394281244,0.048,0.0179248027,1,346,0
Annotated,990,-7.53982301,6.93333333,0.000465700389,0.000427918392,0.000355507522,9.7755484e-05,3.64,0.00134688179,5,0.873079179,0.872,0.88,0.00117153783,0.0554526282,2.78594125,0.0342277348,0.048,0.018468415,1,341,0
Annotated,1020,-7.875,7.33333333,0.000381537013,0.000407250944,0.000371847001,0.000100867118,3.69,0.00126150208,5,0.878564706,0.88,0.88,0.00109726129,-0.232324775,3.11396667,0.0331249345,0.048,0.0185160379,1,340,0
Annotated,1050,-7.70175439,6.75806452,0.000201480929,0.000685347862,0.000412611079,0.000111920816,3.69,0.00141136069,5,0.877929412,0.88,0.88,0.00123756432,-0.540387069,3.67140045,0.0351790325,0.048,0.0191031975,1,340,0
Annotated,1080,-7.28813559,6.18032787,0.00014425793,0.000757078197,0.000350875376,9.65465449e-05,3.63,0.00134875805,5,0.879178886,0.88,0.88,0.00117673555,-0.673371418,3.93646395,0.0343035793,0.04,0.017036984,1,341,0
Annotated,1110,-7.35714286,6.06722689,6.55063335e-05,0.000656331831,0.00032364315,8.05317952e-05,4.02,0.00112601311,5,0.882517647,0.888,0.888,0.000992911192,-0.66265475,4.26242283,0.0315104934,0.04,0.0166816452,1,340,0
Annotated,1140,-7.16363636,6.43333333,1.66747949e-05,0.000819505036,0.000335868603,7.9844773e-05,4.21,0.00125189321,5,0.88639528,0.888,0.888,0.00110624566,-0.543973396,4.27526472,0.0332602715,0.032,0.0167459259,1,339,0
Annotated,1170,-7.18965517,6.54237288,5.6069031e-05,0.00095903593,0.000388162885,8.26036657e-05,4.7,0.00148587151,5,0.884719764,0.888,0.888,0.00129666384,-0.611791531,3.74366819,0.0360092188,0.04,0.0171094631,1,339,0
Annotated,1200,-6.97297297,6.06666667,0.000143154365,0.00102084099,0.00043919554,8.59084519e-05,5.11,0.00168909935,5,0.881882353,0.888,0.888,0.0014523991,-0.604264037,3.59261955,0.0381103542,0.04,0.0171943601,1,340,0
Annotated,1230,-7.38888889,6.23333333,0.000107783398,0.00101639714,0.000317462444,8.67064701e-05,3.66,0.00152834945,5,0.87941349,0.888,0.888,0.00131786676,-0.604193576,3.88404739,0.0363024346,0.04,0.016803361,1,341,0
Annotated,1260,-6.51851852,5.65289256,2.0735557e-05,0.00106616548,0.000321971485,8.33536662e-05,3.86,0.00149222619,5,0.878803519,0.88,0.888,0.00129945834,-0.580679288,3.93580973,0.0360480005,0.032,0.01700934,1,341,0
Annotated,1290,-6.26415094,5.93220339,8.36222311e-06,0.00103111519,0.000299177654,7.78903476e-05,3.84,0.00141654541,5,0.877076023,0.88,0.888,0.00123257485,-0.58958204,4.08622054,0.0351080454,0.032,0.0167898866,1,342,0
Annotated,1320,-6.2037037,6.51724138,2.47920868e-05,0.00103162092,0.000292855423,7.44514468e-05,3.93,0.00142371988,5,0.87554519,0.88,0.888,0.00124231886,-0.497486012,3.93757844,0.0352465439,0.04,0.0166982158,1,343,0
Annotated,1350,-7.09734513,6.33043478,4.67788096e-06,0.000824397852,0.000365606823,8.19306715e-05,4.46,0.00127661323,5,0.877239766,0.88,0.888,0.00112784264,-0.351486844,3.66250902,0.0335833685,0.04,0.0169345817,1,342,0
Annotated,1380,-7.42105263,6.86956522,0.00011804563,0.00105747943,0.000383729541,8.28602086e-05,4.63,0.0016421148,5,0.871976744,0.88,0.896,0.00142348634,-0.318491433,3.08603013,0.0377291179,0.048,0.0172351258,1,344,0
Annotated,1410,-7.50442478,6.98275862,7.52528216e-05,0.00107286931,0.000403552834,8.3460171e-05,4.84,0.00163513513,5,0.871348837,0.872,0.896,0.00142548729,-0.266264981,3.07021504,0.0377556259,0.048,0.017434258,1,344,0
Annotated,1440,-7.11504425,6.74137931,1.67502215e-05,0.000920964707,0.00037790923,8.77871499e-05,4.3,0.00140341131,5,0.869031884,0.872,0.896,0.00121609491,-0.540878758,3.02783073,0.0348725524,0.048,0.0169431333,1,345,0
Annotated,1470,-7.57894737,7.14529915,2.78621013e-05,0.00099247963,0.000403212382,9.26050299e-05,4.35,0.00151615914,5,0.869750725,0.872,0.896,0.00130301908,-0.684932256,3.44024631,0.0360973555,0.048,0.0171504966,1,345,0
Annotated,1500,-7.96330275,7.41880342,0.000112013344,0.000945541851,0.000367523359,9.53006813e-05,3.86,0.00152037923,5,0.875906433,0.88,0.896,0.00131142817,-0.742747076,3.52714447,0.0362136462,0.048,0.0171000163,1,342,0
Annotated,1530,-8.03703704,7.6779661,0.000270282232,0.000955610658,0.000390420598,9.64633386e-05,4.05,0.00171277683,5,0.880351906,0.888,0.896,0.00146716992,-0.791043542,3.35542919,0.0383036541,0.048,0.0171690556,1,341,0
Annotated,1560,-7.69811321,7.18333333,0.000320018704,0.000840624727,0.000398667405,0.000102459043,3.89,0.00166176988,5,0.879064327,0.888,0.896,0.00141050025,-0.799965353,3.4257992,0.0375566272,0.048,0.0174477015,1,342,0
Annotated,1590,-7.94339623,7.28333333,0.000242711096,0.000936885822,0.00036484804,0.000102725387,3.55,0.00164717034,5,0.876758017,0.88,0.896,0.0014055056,-0.681596603,3.22421465,0.0374900734,0.048,0.0170585507,1,343,0
Annotated,1620,-7.3592233,6.6446281,0.000269837042,0.000844348798,0.000392503219,9.81546445e-05,4,0.0016048437,5,0.875672515,0.88,0.872,0.00137063731,-0.641946403,3.27609084,0.0370221192,0.048,0.0167898866,1,342,0
Annotated,1650,-6.85436893,6.5210084,0.000252840729,0.000880667849,0.000307640338,9.41163158e-05,3.27,0.00153526523,5,0.874830409,0.872,0.872,0.00132470429,-0.534785675,3.27071177,0.0363964874,0.056,0.0163481191,1,342,0
Annotated,1680,-6.85714286,6.26315789,0.000279332362,0.000664694535,0.000274506688,9.08091122e-05,3.02,0.0013093427,5,0.877192982,0.88,0.872,0.00113809168,-0.41584896,3.29531819,0.0337356144,0.048,0.016711455,1,342,0
Annotated,1710,-6.80392157,6.41025641,0.00022490254,0.000719973693,0.000343615492,0.00010043201,3.42,0.00138892373,5,0.877894737,0.88,0.872,0.00121024109,-0.383465435,3.10292095,0.0347885195,0.048,0.0178727992,1,342,0
Annotated,1740,-6.66666667,6.24137931,0.000197409137,0.000744065282,0.000339069315,0.00010577372,3.21,0.00138631745,5,0.87625731,0.876,0.88,0.00121189841,-0.305028635,3.06999219,0.0348123312,0.056,0.0175281926,1,342,0
Annotated,1770,-6.87037037,6.70175439,0.000260843901,0.000485485464,0.000347072776,9.23206462e-05,3.76,0.00118572279,5,0.878639296,0.88,0.88,0.00106204892,0.118545644,2.36681398,0.0325890921,0.048,0.0180352596,1,341,0
Annotated,1800,-7.41071429,6.77586207,0.000119472567,0.000511867288,0.000372389321,9.84242022e-05,3.78,0.00110215338,5,0.874534884,0.872,0.864,0.00100094922,0.275994626,2.52102832,0.0316377815,0.048,0.0181165646,1,344,0
Annotated,1830,-6.95652174,7.06086957,7.71219647e-05,0.000374879802,0.000476305971,0.000114007898,4.18,0.00104231564,5,0.872046512,0.872,0.88,0.000953840396,0.409657243,3.3037156,0.0308843066,0.048,0.019667202,1,344,0
Annotated,1860,-7.32773109,8.16363636,7.28292594e-05,0.000332250137,0.000606874651,0.000122226906,4.97,0.00113418095,5,0.868498551,0.864,0.88,0.00103272747,0.539596856,3.60760784,0.0321360774,0.04,0.0204051977,1,345,0
Annotated,1890,-8.28318584,9.68421053,0.000105556015,0.000439570526,0.000692812534,0.000137160603,5.05,0.00137509968,5,0.873142857,0.872,0.88,0.00124893567,0.546260878,3.45599183,0.035340284,0.048,0.0214121352,1,343,0
Annotated,1920,-9.79661017,10.9482759,8.21854834e-05,0.000482111769,0.000710402903,0.00013256688,5.36,0.00140726704,5,0.872302326,0.868,0.88,0.00128196081,0.568319739,3.35563532,0.0358044803,0.048,0.0213852624,1,344,0
Annotated,1950,-9.4214876,11.0442478,3.85821462e-05,0.000479754142,0.000731655308,0.000134027478,5.46,0.00138401907,5,0.873255814,0.872,0.88,0.00126125215,0.519676329,3.38696295,0.035514112,0.048,0.0214157785,1,344,0
Annotated,1980,-9.15,10.1785714,4.03339127e-05,0.000366135438,0.000922640266,0.000155094489,5.95,0.00148420411,5,0.875172012,0.872,0.88,0.00134214284,0.366673403,3.18832792,0.0366352677,0.048,0.0222016279,1,343,0
Annotated,2010,-10.2833333,11.5555556,8.93463853e-06,0.000537035889,0.000883632732,0.000146455068,6.03,0.00157605833,5,0.87728655,0.88,0.88,0.00143327249,0.40735677,3.29355881,0.0378585854,0.04,0.0217821795,1,342,0
Annotated,2040,-9.96694215,11.1130435,1.75737044e-05,0.000535716713,0.000853489592,0.000148892555,5.73,0.00155567256,5,0.878409357,0.88,0.88,0.00141522196,0.362262505,3.2861189,0.037619436,0.048,0.0218810434,1,342,0
Annotated,2070,-10.4,10.8275862,0.000106678267,0.00125210958,0.000940676004,0.000177857293,5.29,0.00247732114,5,0.868869565,0.872,0.88,0.00212505561,-0.303301176,3.57367188,0.0460983255,0.05,0.0216053396,1,345,0
Annotated,2100,-10.5245902,9.75,0.000225494136,0.00152240435,0.000826690149,0.000156978481,5.27,0.00273156712,5,0.86534104,0.872,0.88,0.00231889205,-0.297570251,3.35312949,0.0481548757,0.056,0.0214705731,1,346,0
Annotated,2130,-9.36206897,8.86153846,0.000122929195,0.00151188667,0.000790991791,0.000127425355,6.21,0.00255323301,5,0.863609195,0.872,0.88,0.00217603127,-0.294484053,3.51694348,0.0466479503,0.048,0.0203122598,1,348,0
Annotated,2160,-9.31578947,7.79365079,0.000150017833,0.00150422985,0.000665006976,0.000122288825,5.44,0.00244154348,5,0.863699422,0.864,0.872,0.00207443693,-0.35431102,3.73003375,0.0455459869,0.048,0.0193865335,1,346,0
Annotated,2190,-9.04347826,7.66666667,0.000154582825,0.00146239305,0.000559578979,0.00010412325,5.37,0.0022806781,5,0.854624642,0.856,0.872,0.00193686157,-0.25848496,3.32920788,0.0440097895,0.056,0.0183252856,1,349,0
Annotated,2220,-9.02608696,7.47286822,0.000253132064,0.00145224092,0.000563117543,0.000116368327,4.84,0.00238485885,5,0.850643875,0.856,0.872,0.00202087567,-0.0873657106,3.08170734,0.0449541507,0.064,0.0187567892,1,351,0
Annotated,2250,-8.56896552,6.88709677,0.000212548143,0.00158942251,0.000635478058,0.000128608864,4.94,0.00256605758,5,0.850165242,0.856,0.816,0.00219013262,0.0373740103,2.90056184,0.0467988527,0.064,0.0194460426,1,351,0
Annotated,2280,-8.80701754,7.93548387,0.000162772009,0.00175467623,0.000475849888,0.000143095026,3.33,0.00253639315,5,0.851108571,0.856,0.816,0.00216667586,-0.0708201257,2.90683124,0.0465475655,0.064,0.0197868296,1,350,0
Annotated,2310,-9.66071429,8.39344262,6.62792683e-05,0.00144476967,0.000484396409,0.000153089053,3.16,0.0021485344,5,0.847268571,0.856,0.816,0.00182337179,-0.27021587,2.80650072,0.0427009577,0.064,0.0197590065,1,350,0
Annotated,2340,-9.43119266,8.328125,0.000117604053,0.00124181461,0.000603796674,0.000174640984,3.46,0.00213785632,5,0.844079772,0.848,0.816,0.00181206219,-0.138307733,2.80454682,0.0425683238,0.056,0.0212651291,1,351,0
Annotated,2370,-10.4561404,9.50793651,9.93268846e-06,0.00107712984,0.000666954474,0.000183387429,3.64,0.00193740443,5,0.846336182,0.848,0.864,0.0016727438,-0.130452852,2.96201713,0.0408991907,0.056,0.0219922064,1,351,0
Annotated,2400,-10.9090909,10.1221374,1.1299219e-05,0.00098530016,0.00074224275,0.000187231224,3.96,0.00192607335,5,0.849371429,0.856,0.864,0.00166614818,-0.112642197,2.8750436,0.0408184784,0.056,0.0229572919,1,350,0
Annotated,2430,-11.8018018,11.037037,0.000108087117,0.00105652586,0.000799686688,0.000206341815,3.88,0.00217064148,5,0.851356322,0.856,0.864,0.00188398794,0.00371889928,2.76662931,0.0434049299,0.064,0.02409587,1,348,0
Annotated,2460,-12.9107143,11.6788321,0.000219513434,0.00109719157,0.000827916159,0.000190947621,4.34,0.00233556878,5,0.854005731,0.856,0.864,0.00200998847,-0.0455532747,2.61210793,0.044832895,0.072,0.0242325894,1,349,0
Annotated,2490,-12.9557522,11.2086331,6.5718213e-05,0.00108978619,0.000906190645,0.000224888879,4.03,0.00228658393,5,0.857037464,0.864,0.864,0.00197163732,-0.220164313,2.81698007,0.0444031229,0.056,0.0244126377,1,347,0
Annotated,2520,-13.0434783,10.2446043,6.61596011e-05,0.00132349526,0.000895459807,0.000216399772,4.14,0.00250151444,5,0.855008646,0.864,0.864,0.00214967334,-0.213477695,2.59195847,0.0463645698,0.07,0.0242491881,1,347,0
Annotated,2550,-11.773913,9.92753623,0.000215781878,0.00146961269,0.000809072295,0.000190737683,4.24,0.00268520454,5,0.850361032,0.856,0.864,0.00227284629,-0.199966227,2.35476967,0.0476743777,0.074,0.0233868024,1,349,0
Annotated,2580,-11.9824561,9.82733813,5.59443942e-05,0.00172041189,0.000811201077,0.000187426492,4.33,0.00277498386,5,0.852355301,0.856,0.864,0.00238612627,-0.0956003794,2.55336249,0.0488479915,0.072,0.0239578173,1,349,0
Annotated,2610,-10.7304348,9.77941176,4.32404825e-05,0.00178704009,0.000802853307,0.000189623789,4.23,0.00282275767,5,0.850406877,0.856,0.864,0.00242968455,-0.00210176902,2.47797812,0.0492918305,0.072,0.0243801313,1,349,0
Annotated,2640,-10.1694915,10.0151515,4.33062979e-05,0.00188300465,0.000752505315,0.000174066199,4.32,0.00285288247,5,0.853057471,0.856,0.864,0.00245245778,-0.0830020441,2.47481818,0.0495222958,0.072,0.0237760929,1,348,0
Annotated,2670,-9.77192982,9.296875,0.00028357851,0.00162122669,0.000706215562,0.000182343321,3.87,0.00279336408,5,0.862046512,0.864,0.88,0.00244384623,-0.0283643191,2.57217624,0.0494352731,0.072,0.0237420541,1,344,0
Annotated,2700,-9.02654867,9.11290323,0.000544978498,0.00165903272,0.000652529806,0.000164485863,3.97,0.00302102688,5,0.866596491,0.872,0.872,0.00262662263,-0.0704090122,2.46743288,0.0512505866,0.08,0.0234181672,1,342,0
Annotated,2730,-9.44144144,9.01612903,0.00077214615,0.00153205977,0.000700141925,0.000167151397,4.19,0.00317149924,5,0.866729412,0.872,0.872,0.00272092952,-0.0472854436,2.40378523,0.0521625298,0.08,0.0232934341,1,340,0
Annotated,2760,-10.4464286,9.93548387,0.00100846097,0.00137468111,0.000677119969,0.000177995883,3.8,0.00323825793,5,0.866745562,0.872,0.872,0.00273855228,-0.0586959371,2.37295201,0.0523311789,0.08,0.0235446416,1,338,0
Annotated,2790,-10.6605505,9.82677165,0.000923875733,0.00131810948,0.000665106967,0.000196982341,3.38,0.00310407452,5,0.871285714,0.88,0.88,0.00263208529,-0.206472078,2.4632669,0.0513038526,0.076,0.0237841036,1,336,0
Annotated,2820,-10.9122807,9.59677419,0.000384351337,0.00140624208,0.000749855067,0.000201666267,3.72,0.00274211475,5,0.873261905,0.88,0.88,0.00239697001,-0.173884039,2.65430983,0.0489588604,0.068,0.0240318197,1,336,0
Annotated,2850,-10.9056604,9.328,0.000155847098,0.00101754562,0.000719079805,0.000194167349,3.7,0.00208663987,5,0.880144144,0.88,0.872,0.00186484663,-0.0719378572,2.87385398,0.04318387,0.064,0.0244771839,1,333,0
Annotated,2880,-10.9622642,9.41732283,0.00010288005,0.00107155901,0.000709795717,0.000176443509,4.02,0.00206067829,5,0.880072072,0.88,0.896,0.00183536828,-0.156204728,2.77558488,0.0428411984,0.064,0.0235663636,1,333,0
Annotated,2910,-10.245283,8.640625,0.000121097267,0.000921186161,0.000715441705,0.000202303432,3.54,0.00196002857,5,0.886650602,0.888,0.896,0.00176194402,-0.279450492,2.96863718,0.0419755169,0.064,0.0249828945,1,332,0
Annotated,2940,-11,8.97637795,0.000170993511,0.00093818245,0.000631768713,0.000178395165,3.54,0.00191933984,5,0.888746988,0.896,0.896,0.0017316941,-0.316145166,2.99179414,0.0416136288,0.056,0.0245417211,1,332,0
Annotated,2970,-9.92792793,8.58064516,0.000225063747,0.000951402488,0.000715754248,0.000208831108,3.43,0.00210105159,5,0.890102719,0.896,0.912,0.00191537124,0.0280917942,4.11949165,0.0437649544,0.056,0.0260944671,1,331,0
Annotated,3000,-9.35652174,9.27118644,0.000439153993,0.00100501718,0.000649710468,0.000223908271,2.9,0.00231778991,5,0.892460606,0.896,0.912,0.00208873553,0.0620761909,3.84256774,0.0457026862,0.056,0.0260222024,1,330,0
Annotated,3030,-9.22413793,9.2991453,0.000397369812,0.000980568238,0.000588373401,0.000216075256,2.72,0.00218238671,5,0.890779456,0.896,0.912,0.00198032394,0.17741937,4.0816685,0.0445008308,0.062,0.0254243977,1,331,0
Annotated,3060,-9.56896552,9.73333333,0.000366553057,0.00100980773,0.000581251349,0.000219633209,2.65,0.00217724534,5,0.889964072,0.892,0.896,0.00198455126,0.198380324,4.12310938,0.0445483025,0.056,0.0257574736,1,334,0
Annotated,3090,-9.73553719,9.74358974,0.000491341242,0.00115104284,0.00074105995,0.00022541743,3.29,0.00260886147,5,0.884585075,0.888,0.912,0.00235917762,0.153159182,3.60607049,0.0485713663,0.072,0.0262023448,1,335,0
Annotated,3120,-10.2295082,10.1367521,0.000539389813,0.000889512283,0.000706340347,0.000232336269,3.04,0.00236757871,5,0.886674699,0.888,0.912,0.00214465519,0.291787023,3.74222972,0.046310422,0.072,0.025980704,1,332,0
Annotated,3150,-9.83870968,10.173913,0.00107288253,0.000888557005,0.000654846298,0.000230911436,2.84,0.00284719727,5,0.880960961,0.88,0.848,0.00250664004,0.298583768,3.22847532,0.0500663563,0.08,0.0256350663,1,333,0
Annotated,3180,-9.46666667,9.89473684,0.00128897721,0.00078688987,0.000629043646,0.000232281691,2.71,0.00293719242,5,0.875867868,0.872,0.848,0.00256176562,0.462272677,3.30345162,0.0506138876,0.072,0.0256350663,1,333,0
Annotated,3210,-10.1311475,10.6495726,0.00125915241,0.000747847747,0.000738941106,0.000210041508,3.52,0.00295598277,5,0.867727003,0.864,0.848,0.00255806811,0.620961983,3.78063727,0.0505773478,0.072,0.0238367463,1,337,0
Annotated,3240,-10.5333333,9.75,0.00131656786,0.000872342075,0.000727505684,0.000368585643,1.97,0.00328500126,5,0.858305882,0.848,0.848,0.00293413625,0.492557553,4.44187518,0.0541676679,0.068,0.0358508875,1,340,0
Annotated,3270,-10.4166667,9.61983471,0.000685724747,0.000927238924,0.000667305959,0.00034737738,1.92,0.00262764701,5,0.853309942,0.848,0.848,0.00239865439,0.296114006,4.22971921,0.0489760593,0.056,0.0343915696,1,342,0
Annotated,3300,-10.4958678,10.2459016,0.000176007407,0.000699767041,0.000597627264,0.000327974566,1.82,0.00180137628,5,0.846880466,0.848,0.848,0.00168332778,-0.161566146,5.04311151,0.0410283777,0.054,0.0345016315,1,343,0
Annotated,3330,-10.6341463,9.55737705,9.43929619e-05,0.0018941513,0.000760515507,0.000371683379,2.05,0.00312074315,5,0.834321839,0.84,0.848,0.00263187307,-0.694405439,4.6971383,0.0513017842,0.056,0.0341766896,1,348,0
Annotated,3360,-10.0967742,10.7933884,0.000139248686,0.00302235449,0.000731142131,0.000391441563,1.87,0.00428418687,5,0.840811594,0.84,0.832,0.00373459521,0.0108370001,4.06745561,0.0611113346,0.056,0.0346329592,1,345,0
Annotated,3390,-11.2436975,11.5806452,0.000647122558,0.00363501281,0.000658640868,0.000414291373,1.59,0.00535506761,5,0.850604651,0.84,0.816,0.00463963333,0.0474483075,3.43470975,0.068114854,0.072,0.0357666555,1,344,0
Annotated,3420,-12.677686,12.5950413,0.00124977219,0.00383787794,0.000742255578,0.000445247003,1.67,0.00627515271,5,0.859741176,0.856,0.808,0.00535459948,-0.101845492,2.93976648,0.0731751288,0.096,0.0373417605,1,340,0
